ECGEpoch,ECGTimestamp,ECGValue
1755694747.091947,20 Aug 2025 at 14:59:07,224
1755694747.091947,20 Aug 2025 at 14:59:07,177
1755694747.091947,20 Aug 2025 at 14:59:07,140
1755694747.091947,20 Aug 2025 at 14:59:07,102
1755694747.091947,20 Aug 2025 at 14:59:07,52
1755694747.091947,20 Aug 2025 at 14:59:07,9
1755694747.091947,20 Aug 2025 at 14:59:07,-38
1755694747.091947,20 Aug 2025 at 14:59:07,-84
1755694747.091947,20 Aug 2025 at 14:59:07,-102
1755694747.091947,20 Aug 2025 at 14:59:07,-108
1755694747.091947,20 Aug 2025 at 14:59:07,-122
1755694747.091947,20 Aug 2025 at 14:59:07,-129
1755694747.091947,20 Aug 2025 at 14:59:07,-122
1755694747.091947,20 Aug 2025 at 14:59:07,-111
1755694747.091947,20 Aug 2025 at 14:59:07,-99
1755694747.091947,20 Aug 2025 at 14:59:07,-99
1755694747.091947,20 Aug 2025 at 14:59:07,-102
1755694747.091947,20 Aug 2025 at 14:59:07,-106
1755694747.091947,20 Aug 2025 at 14:59:07,-115
1755694747.091947,20 Aug 2025 at 14:59:07,-106
1755694747.091947,20 Aug 2025 at 14:59:07,-102
1755694747.091947,20 Aug 2025 at 14:59:07,-120
1755694747.091947,20 Aug 2025 at 14:59:07,-120
1755694747.091947,20 Aug 2025 at 14:59:07,-104
1755694747.091947,20 Aug 2025 at 14:59:07,-104
1755694747.091947,20 Aug 2025 at 14:59:07,-118
1755694747.091947,20 Aug 2025 at 14:59:07,-122
1755694747.091947,20 Aug 2025 at 14:59:07,-104
1755694747.091947,20 Aug 2025 at 14:59:07,-88
1755694747.091947,20 Aug 2025 at 14:59:07,-99
1755694747.091947,20 Aug 2025 at 14:59:07,-111
1755694747.091947,20 Aug 2025 at 14:59:07,-104
1755694747.091947,20 Aug 2025 at 14:59:07,-106
1755694747.091947,20 Aug 2025 at 14:59:07,-122
1755694747.091947,20 Aug 2025 at 14:59:07,-118
1755694747.091947,20 Aug 2025 at 14:59:07,-99
1755694747.091947,20 Aug 2025 at 14:59:07,-104
1755694747.091947,20 Aug 2025 at 14:59:07,-124
1755694747.091947,20 Aug 2025 at 14:59:07,-122
1755694747.091947,20 Aug 2025 at 14:59:07,-104
1755694747.091947,20 Aug 2025 at 14:59:07,-102
1755694747.091947,20 Aug 2025 at 14:59:07,-118
1755694747.091947,20 Aug 2025 at 14:59:07,-120
1755694747.091947,20 Aug 2025 at 14:59:07,-113
1755694747.091947,20 Aug 2025 at 14:59:07,-111
1755694747.091947,20 Aug 2025 at 14:59:07,-102
1755694747.091947,20 Aug 2025 at 14:59:07,-70
1755694747.091947,20 Aug 2025 at 14:59:07,-36
1755694747.091947,20 Aug 2025 at 14:59:07,-27
1755694747.091947,20 Aug 2025 at 14:59:07,-22
1755694747.6619391,20 Aug 2025 at 14:59:07,-15
1755694747.6619391,20 Aug 2025 at 14:59:07,0
1755694747.6619391,20 Aug 2025 at 14:59:07,13
1755694747.6619391,20 Aug 2025 at 14:59:07,-2
1755694747.6619391,20 Aug 2025 at 14:59:07,-27
1755694747.6619391,20 Aug 2025 at 14:59:07,-29
1755694747.6619391,20 Aug 2025 at 14:59:07,-29
1755694747.6619391,20 Aug 2025 at 14:59:07,-34
1755694747.6619391,20 Aug 2025 at 14:59:07,-11
1755694747.6619391,20 Aug 2025 at 14:59:07,36
1755694747.6619391,20 Aug 2025 at 14:59:07,59
1755694747.6619391,20 Aug 2025 at 14:59:07,56
1755694747.6619391,20 Aug 2025 at 14:59:07,65
1755694747.6619391,20 Aug 2025 at 14:59:07,77
1755694747.6619391,20 Aug 2025 at 14:59:07,56
1755694747.6619391,20 Aug 2025 at 14:59:07,22
1755694747.6619391,20 Aug 2025 at 14:59:07,9
1755694747.6619391,20 Aug 2025 at 14:59:07,22
1755694747.6619391,20 Aug 2025 at 14:59:07,18
1755694747.6619391,20 Aug 2025 at 14:59:07,-2
1755694747.6619391,20 Aug 2025 at 14:59:07,0
1755694747.6619391,20 Aug 2025 at 14:59:07,18
1755694747.6619391,20 Aug 2025 at 14:59:07,27
1755694747.6619391,20 Aug 2025 at 14:59:07,129
1755694747.6619391,20 Aug 2025 at 14:59:07,460
1755694747.6619391,20 Aug 2025 at 14:59:07,883
1755694747.6619391,20 Aug 2025 at 14:59:07,1060
1755694747.6619391,20 Aug 2025 at 14:59:07,744
1755694747.6619391,20 Aug 2025 at 14:59:07,-72
1755694747.6619391,20 Aug 2025 at 14:59:07,-758
1755694747.6619391,20 Aug 2025 at 14:59:07,-578
1755694747.6619391,20 Aug 2025 at 14:59:07,-118
1755694747.6619391,20 Aug 2025 at 14:59:07,-84
1755694747.6619391,20 Aug 2025 at 14:59:07,-88
1755694747.6619391,20 Aug 2025 at 14:59:07,31
1755694747.6619391,20 Aug 2025 at 14:59:07,20
1755694747.6619391,20 Aug 2025 at 14:59:07,-18
1755694747.6619391,20 Aug 2025 at 14:59:07,20
1755694747.6619391,20 Aug 2025 at 14:59:07,36
1755694747.6619391,20 Aug 2025 at 14:59:07,24
1755694747.6619391,20 Aug 2025 at 14:59:07,38
1755694747.6619391,20 Aug 2025 at 14:59:07,54
1755694747.6619391,20 Aug 2025 at 14:59:07,56
1755694747.6619391,20 Aug 2025 at 14:59:07,68
1755694747.6619391,20 Aug 2025 at 14:59:07,88
1755694747.6619391,20 Aug 2025 at 14:59:07,97
1755694747.6619391,20 Aug 2025 at 14:59:07,111
1755694747.6619391,20 Aug 2025 at 14:59:07,127
1755694747.6619391,20 Aug 2025 at 14:59:07,143
1755694747.6619391,20 Aug 2025 at 14:59:07,158
1755694747.6619391,20 Aug 2025 at 14:59:07,188
1755694747.6619391,20 Aug 2025 at 14:59:07,213
1755694747.6619391,20 Aug 2025 at 14:59:07,231
1755694747.6619391,20 Aug 2025 at 14:59:07,240
1755694747.6619391,20 Aug 2025 at 14:59:07,247
1755694747.6619391,20 Aug 2025 at 14:59:07,252
1755694747.6619391,20 Aug 2025 at 14:59:07,254
1755694747.6619391,20 Aug 2025 at 14:59:07,240
1755694747.6619391,20 Aug 2025 at 14:59:07,215
1755694747.6619391,20 Aug 2025 at 14:59:07,188
1755694747.6619391,20 Aug 2025 at 14:59:07,161
1755694747.6619391,20 Aug 2025 at 14:59:07,133
1755694747.6619391,20 Aug 2025 at 14:59:07,113
1755694747.6619391,20 Aug 2025 at 14:59:07,81
1755694747.6619391,20 Aug 2025 at 14:59:07,29
1755694747.6619391,20 Aug 2025 at 14:59:07,-22
1755694747.6619391,20 Aug 2025 at 14:59:07,-65
1755694747.6619391,20 Aug 2025 at 14:59:07,-97
1755694747.6619391,20 Aug 2025 at 14:59:07,-113
1755694747.6619391,20 Aug 2025 at 14:59:07,-122
1755694747.6619391,20 Aug 2025 at 14:59:07,-136
1755694747.6619391,20 Aug 2025 at 14:59:07,-138
1755694747.6619391,20 Aug 2025 at 14:59:07,-124
1755694748.201933,20 Aug 2025 at 14:59:08,-108
1755694748.201933,20 Aug 2025 at 14:59:08,-99
1755694748.201933,20 Aug 2025 at 14:59:08,-97
1755694748.201933,20 Aug 2025 at 14:59:08,-99
1755694748.201933,20 Aug 2025 at 14:59:08,-108
1755694748.201933,20 Aug 2025 at 14:59:08,-113
1755694748.201933,20 Aug 2025 at 14:59:08,-108
1755694748.201933,20 Aug 2025 at 14:59:08,-106
1755694748.201933,20 Aug 2025 at 14:59:08,-115
1755694748.201933,20 Aug 2025 at 14:59:08,-118
1755694748.201933,20 Aug 2025 at 14:59:08,-102
1755694748.201933,20 Aug 2025 at 14:59:08,-95
1755694748.201933,20 Aug 2025 at 14:59:08,-104
1755694748.201933,20 Aug 2025 at 14:59:08,-104
1755694748.201933,20 Aug 2025 at 14:59:08,-104
1755694748.201933,20 Aug 2025 at 14:59:08,-113
1755694748.201933,20 Aug 2025 at 14:59:08,-127
1755694748.201933,20 Aug 2025 at 14:59:08,-131
1755694748.201933,20 Aug 2025 at 14:59:08,-124
1755694748.201933,20 Aug 2025 at 14:59:08,-129
1755694748.201933,20 Aug 2025 at 14:59:08,-143
1755694748.201933,20 Aug 2025 at 14:59:08,-143
1755694748.201933,20 Aug 2025 at 14:59:08,-129
1755694748.201933,20 Aug 2025 at 14:59:08,-131
1755694748.201933,20 Aug 2025 at 14:59:08,-145
1755694748.201933,20 Aug 2025 at 14:59:08,-145
1755694748.201933,20 Aug 2025 at 14:59:08,-133
1755694748.201933,20 Aug 2025 at 14:59:08,-136
1755694748.201933,20 Aug 2025 at 14:59:08,-143
1755694748.201933,20 Aug 2025 at 14:59:08,-138
1755694748.201933,20 Aug 2025 at 14:59:08,-129
1755694748.201933,20 Aug 2025 at 14:59:08,-118
1755694748.201933,20 Aug 2025 at 14:59:08,-93
1755694748.201933,20 Aug 2025 at 14:59:08,-74
1755694748.201933,20 Aug 2025 at 14:59:08,-77
1755694748.201933,20 Aug 2025 at 14:59:08,-90
1755694748.201933,20 Aug 2025 at 14:59:08,-95
1755694748.201933,20 Aug 2025 at 14:59:08,-77
1755694748.201933,20 Aug 2025 at 14:59:08,-65
1755694748.201933,20 Aug 2025 at 14:59:08,-68
1755694748.201933,20 Aug 2025 at 14:59:08,-61
1755694748.201933,20 Aug 2025 at 14:59:08,-45
1755694748.201933,20 Aug 2025 at 14:59:08,-38
1755694748.201933,20 Aug 2025 at 14:59:08,-47
1755694748.201933,20 Aug 2025 at 14:59:08,-65
1755694748.201933,20 Aug 2025 at 14:59:08,-77
1755694748.201933,20 Aug 2025 at 14:59:08,-74
1755694748.201933,20 Aug 2025 at 14:59:08,-72
1755694748.201933,20 Aug 2025 at 14:59:08,-72
1755694748.201933,20 Aug 2025 at 14:59:08,-68
1755694748.201933,20 Aug 2025 at 14:59:08,-65
1755694748.201933,20 Aug 2025 at 14:59:08,-77
1755694748.201933,20 Aug 2025 at 14:59:08,-56
1755694748.201933,20 Aug 2025 at 14:59:08,136
1755694748.201933,20 Aug 2025 at 14:59:08,576
1755694748.201933,20 Aug 2025 at 14:59:08,1019
1755694748.201933,20 Aug 2025 at 14:59:08,1101
1755694748.201933,20 Aug 2025 at 14:59:08,592
1755694748.201933,20 Aug 2025 at 14:59:08,-383
1755694748.201933,20 Aug 2025 at 14:59:08,-899
1755694748.201933,20 Aug 2025 at 14:59:08,-463
1755694748.201933,20 Aug 2025 at 14:59:08,-70
1755694748.201933,20 Aug 2025 at 14:59:08,-127
1755694748.201933,20 Aug 2025 at 14:59:08,-56
1755694748.201933,20 Aug 2025 at 14:59:08,86
1755694748.201933,20 Aug 2025 at 14:59:08,49
1755694748.201933,20 Aug 2025 at 14:59:08,24
1755694748.201933,20 Aug 2025 at 14:59:08,70
1755694748.201933,20 Aug 2025 at 14:59:08,72
1755694748.201933,20 Aug 2025 at 14:59:08,61
1755694748.201933,20 Aug 2025 at 14:59:08,70
1755694748.201933,20 Aug 2025 at 14:59:08,72
1755694748.201933,20 Aug 2025 at 14:59:08,79
1755694748.7742429,20 Aug 2025 at 14:59:08,95
1755694748.7742429,20 Aug 2025 at 14:59:08,99
1755694748.7742429,20 Aug 2025 at 14:59:08,108
1755694748.7742429,20 Aug 2025 at 14:59:08,131
1755694748.7742429,20 Aug 2025 at 14:59:08,149
1755694748.7742429,20 Aug 2025 at 14:59:08,163
1755694748.7742429,20 Aug 2025 at 14:59:08,199
1755694748.7742429,20 Aug 2025 at 14:59:08,247
1755694748.7742429,20 Aug 2025 at 14:59:08,279
1755694748.7742429,20 Aug 2025 at 14:59:08,290
1755694748.7742429,20 Aug 2025 at 14:59:08,301
1755694748.7742429,20 Aug 2025 at 14:59:08,313
1755694748.7742429,20 Aug 2025 at 14:59:08,308
1755694748.7742429,20 Aug 2025 at 14:59:08,292
1755694748.7742429,20 Aug 2025 at 14:59:08,272
1755694748.7742429,20 Aug 2025 at 14:59:08,242
1755694748.7742429,20 Aug 2025 at 14:59:08,204
1755694748.7742429,20 Aug 2025 at 14:59:08,158
1755694748.7742429,20 Aug 2025 at 14:59:08,118
1755694748.7742429,20 Aug 2025 at 14:59:08,72
1755694748.7742429,20 Aug 2025 at 14:59:08,15
1755694748.7742429,20 Aug 2025 at 14:59:08,-43
1755694748.7742429,20 Aug 2025 at 14:59:08,-77
1755694748.7742429,20 Aug 2025 at 14:59:08,-90
1755694748.7742429,20 Aug 2025 at 14:59:08,-108
1755694748.7742429,20 Aug 2025 at 14:59:08,-129
1755694748.7742429,20 Aug 2025 at 14:59:08,-138
1755694748.7742429,20 Aug 2025 at 14:59:08,-133
1755694748.7742429,20 Aug 2025 at 14:59:08,-127
1755694748.7742429,20 Aug 2025 at 14:59:08,-127
1755694748.7742429,20 Aug 2025 at 14:59:08,-120
1755694748.7742429,20 Aug 2025 at 14:59:08,-113
1755694748.7742429,20 Aug 2025 at 14:59:08,-118
1755694748.7742429,20 Aug 2025 at 14:59:08,-120
1755694748.7742429,20 Aug 2025 at 14:59:08,-118
1755694748.7742429,20 Aug 2025 at 14:59:08,-118
1755694748.7742429,20 Aug 2025 at 14:59:08,-120
1755694748.7742429,20 Aug 2025 at 14:59:08,-124
1755694748.7742429,20 Aug 2025 at 14:59:08,-124
1755694748.7742429,20 Aug 2025 at 14:59:08,-129
1755694748.7742429,20 Aug 2025 at 14:59:08,-143
1755694748.7742429,20 Aug 2025 at 14:59:08,-147
1755694748.7742429,20 Aug 2025 at 14:59:08,-143
1755694748.7742429,20 Aug 2025 at 14:59:08,-143
1755694748.7742429,20 Aug 2025 at 14:59:08,-154
1755694748.7742429,20 Aug 2025 at 14:59:08,-161
1755694748.7742429,20 Aug 2025 at 14:59:08,-149
1755694748.7742429,20 Aug 2025 at 14:59:08,-120
1755694748.7742429,20 Aug 2025 at 14:59:08,-106
1755694748.7742429,20 Aug 2025 at 14:59:08,-113
1755694748.7742429,20 Aug 2025 at 14:59:08,-118
1755694748.7742429,20 Aug 2025 at 14:59:08,-118
1755694748.7742429,20 Aug 2025 at 14:59:08,-122
1755694748.7742429,20 Aug 2025 at 14:59:08,-122
1755694748.7742429,20 Aug 2025 at 14:59:08,-106
1755694748.7742429,20 Aug 2025 at 14:59:08,-93
1755694748.7742429,20 Aug 2025 at 14:59:08,-99
1755694748.7742429,20 Aug 2025 at 14:59:08,-104
1755694748.7742429,20 Aug 2025 at 14:59:08,-99
1755694748.7742429,20 Aug 2025 at 14:59:08,-102
1755694748.7742429,20 Aug 2025 at 14:59:08,-104
1755694748.7742429,20 Aug 2025 at 14:59:08,-106
1755694748.7742429,20 Aug 2025 at 14:59:08,-113
1755694748.7742429,20 Aug 2025 at 14:59:08,-118
1755694748.7742429,20 Aug 2025 at 14:59:08,-113
1755694748.7742429,20 Aug 2025 at 14:59:08,-95
1755694748.7742429,20 Aug 2025 at 14:59:08,-70
1755694748.7742429,20 Aug 2025 at 14:59:08,-59
1755694748.7742429,20 Aug 2025 at 14:59:08,-56
1755694748.7742429,20 Aug 2025 at 14:59:08,-43
1755694748.7742429,20 Aug 2025 at 14:59:08,-27
1755694748.7742429,20 Aug 2025 at 14:59:08,-38
1755694748.7742429,20 Aug 2025 at 14:59:08,-54
1755694749.314389,20 Aug 2025 at 14:59:09,-52
1755694749.314389,20 Aug 2025 at 14:59:09,-49
1755694749.314389,20 Aug 2025 at 14:59:09,-54
1755694749.314389,20 Aug 2025 at 14:59:09,-56
1755694749.314389,20 Aug 2025 at 14:59:09,-54
1755694749.314389,20 Aug 2025 at 14:59:09,-43
1755694749.314389,20 Aug 2025 at 14:59:09,-49
1755694749.314389,20 Aug 2025 at 14:59:09,-49
1755694749.314389,20 Aug 2025 at 14:59:09,95
1755694749.314389,20 Aug 2025 at 14:59:09,463
1755694749.314389,20 Aug 2025 at 14:59:09,871
1755694749.314389,20 Aug 2025 at 14:59:09,1010
1755694749.314389,20 Aug 2025 at 14:59:09,638
1755694749.314389,20 Aug 2025 at 14:59:09,-220
1755694749.314389,20 Aug 2025 at 14:59:09,-817
1755694749.314389,20 Aug 2025 at 14:59:09,-519
1755694749.314389,20 Aug 2025 at 14:59:09,-77
1755694749.314389,20 Aug 2025 at 14:59:09,-70
1755694749.314389,20 Aug 2025 at 14:59:09,-47
1755694749.314389,20 Aug 2025 at 14:59:09,68
1755694749.314389,20 Aug 2025 at 14:59:09,43
1755694749.314389,20 Aug 2025 at 14:59:09,15
1755694749.314389,20 Aug 2025 at 14:59:09,56
1755694749.314389,20 Aug 2025 at 14:59:09,72
1755694749.314389,20 Aug 2025 at 14:59:09,63
1755694749.314389,20 Aug 2025 at 14:59:09,70
1755694749.314389,20 Aug 2025 at 14:59:09,72
1755694749.314389,20 Aug 2025 at 14:59:09,79
1755694749.314389,20 Aug 2025 at 14:59:09,95
1755694749.314389,20 Aug 2025 at 14:59:09,108
1755694749.314389,20 Aug 2025 at 14:59:09,120
1755694749.314389,20 Aug 2025 at 14:59:09,136
1755694749.314389,20 Aug 2025 at 14:59:09,156
1755694749.314389,20 Aug 2025 at 14:59:09,170
1755694749.314389,20 Aug 2025 at 14:59:09,190
1755694749.314389,20 Aug 2025 at 14:59:09,224
1755694749.314389,20 Aug 2025 at 14:59:09,249
1755694749.314389,20 Aug 2025 at 14:59:09,263
1755694749.314389,20 Aug 2025 at 14:59:09,290
1755694749.314389,20 Aug 2025 at 14:59:09,333
1755694749.314389,20 Aug 2025 at 14:59:09,347
1755694749.314389,20 Aug 2025 at 14:59:09,326
1755694749.314389,20 Aug 2025 at 14:59:09,311
1755694749.314389,20 Aug 2025 at 14:59:09,292
1755694749.314389,20 Aug 2025 at 14:59:09,263
1755694749.314389,20 Aug 2025 at 14:59:09,236
1755694749.314389,20 Aug 2025 at 14:59:09,202
1755694749.314389,20 Aug 2025 at 14:59:09,158
1755694749.314389,20 Aug 2025 at 14:59:09,102
1755694749.314389,20 Aug 2025 at 14:59:09,45
1755694749.314389,20 Aug 2025 at 14:59:09,-2
1755694749.314389,20 Aug 2025 at 14:59:09,-36
1755694749.314389,20 Aug 2025 at 14:59:09,-59
1755694749.314389,20 Aug 2025 at 14:59:09,-72
1755694749.314389,20 Aug 2025 at 14:59:09,-79
1755694749.314389,20 Aug 2025 at 14:59:09,-81
1755694749.314389,20 Aug 2025 at 14:59:09,-84
1755694749.314389,20 Aug 2025 at 14:59:09,-84
1755694749.314389,20 Aug 2025 at 14:59:09,-77
1755694749.314389,20 Aug 2025 at 14:59:09,-72
1755694749.314389,20 Aug 2025 at 14:59:09,-72
1755694749.314389,20 Aug 2025 at 14:59:09,-81
1755694749.314389,20 Aug 2025 at 14:59:09,-86
1755694749.314389,20 Aug 2025 at 14:59:09,-84
1755694749.314389,20 Aug 2025 at 14:59:09,-86
1755694749.314389,20 Aug 2025 at 14:59:09,-90
1755694749.314389,20 Aug 2025 at 14:59:09,-90
1755694749.314389,20 Aug 2025 at 14:59:09,-93
1755694749.314389,20 Aug 2025 at 14:59:09,-102
1755694749.314389,20 Aug 2025 at 14:59:09,-113
1755694749.314389,20 Aug 2025 at 14:59:09,-115
1755694749.314389,20 Aug 2025 at 14:59:09,-111
1755694749.314389,20 Aug 2025 at 14:59:09,-115
1755694749.882258,20 Aug 2025 at 14:59:09,-127
1755694749.882258,20 Aug 2025 at 14:59:09,-129
1755694749.882258,20 Aug 2025 at 14:59:09,-129
1755694749.882258,20 Aug 2025 at 14:59:09,-129
1755694749.882258,20 Aug 2025 at 14:59:09,-106
1755694749.882258,20 Aug 2025 at 14:59:09,-65
1755694749.882258,20 Aug 2025 at 14:59:09,-47
1755694749.882258,20 Aug 2025 at 14:59:09,-59
1755694749.882258,20 Aug 2025 at 14:59:09,-68
1755694749.882258,20 Aug 2025 at 14:59:09,-68
1755694749.882258,20 Aug 2025 at 14:59:09,-63
1755694749.882258,20 Aug 2025 at 14:59:09,-61
1755694749.882258,20 Aug 2025 at 14:59:09,-63
1755694749.882258,20 Aug 2025 at 14:59:09,-65
1755694749.882258,20 Aug 2025 at 14:59:09,-70
1755694749.882258,20 Aug 2025 at 14:59:09,-79
1755694749.882258,20 Aug 2025 at 14:59:09,-79
1755694749.882258,20 Aug 2025 at 14:59:09,-72
1755694749.882258,20 Aug 2025 at 14:59:09,-88
1755694749.882258,20 Aug 2025 at 14:59:09,-111
1755694749.882258,20 Aug 2025 at 14:59:09,-124
1755694749.882258,20 Aug 2025 at 14:59:09,-127
1755694749.882258,20 Aug 2025 at 14:59:09,-122
1755694749.882258,20 Aug 2025 at 14:59:09,-122
1755694749.882258,20 Aug 2025 at 14:59:09,-113
1755694749.882258,20 Aug 2025 at 14:59:09,-70
1755694749.882258,20 Aug 2025 at 14:59:09,-38
1755694749.882258,20 Aug 2025 at 14:59:09,-43
1755694749.882258,20 Aug 2025 at 14:59:09,-45
1755694749.882258,20 Aug 2025 at 14:59:09,-38
1755694749.882258,20 Aug 2025 at 14:59:09,-36
1755694749.882258,20 Aug 2025 at 14:59:09,-18
1755694749.882258,20 Aug 2025 at 14:59:09,-4
1755694749.882258,20 Aug 2025 at 14:59:09,-11
1755694749.882258,20 Aug 2025 at 14:59:09,4
1755694749.882258,20 Aug 2025 at 14:59:09,31
1755694749.882258,20 Aug 2025 at 14:59:09,31
1755694749.882258,20 Aug 2025 at 14:59:09,43
1755694749.882258,20 Aug 2025 at 14:59:09,222
1755694749.882258,20 Aug 2025 at 14:59:09,622
1755694749.882258,20 Aug 2025 at 14:59:09,989
1755694749.882258,20 Aug 2025 at 14:59:09,987
1755694749.882258,20 Aug 2025 at 14:59:09,445
1755694749.882258,20 Aug 2025 at 14:59:09,-431
1755694749.882258,20 Aug 2025 at 14:59:09,-785
1755694749.882258,20 Aug 2025 at 14:59:09,-365
1755694749.882258,20 Aug 2025 at 14:59:09,-90
1755694749.882258,20 Aug 2025 at 14:59:09,-143
1755694749.882258,20 Aug 2025 at 14:59:09,-54
1755694749.882258,20 Aug 2025 at 14:59:09,20
1755694749.882258,20 Aug 2025 at 14:59:09,-24
1755694749.882258,20 Aug 2025 at 14:59:09,11
1755694749.882258,20 Aug 2025 at 14:59:09,72
1755694749.882258,20 Aug 2025 at 14:59:09,52
1755694749.882258,20 Aug 2025 at 14:59:09,40
1755694749.882258,20 Aug 2025 at 14:59:09,68
1755694749.882258,20 Aug 2025 at 14:59:09,72
1755694749.882258,20 Aug 2025 at 14:59:09,70
1755694749.882258,20 Aug 2025 at 14:59:09,93
1755694749.882258,20 Aug 2025 at 14:59:09,104
1755694749.882258,20 Aug 2025 at 14:59:09,104
1755694749.882258,20 Aug 2025 at 14:59:09,133
1755694749.882258,20 Aug 2025 at 14:59:09,172
1755694749.882258,20 Aug 2025 at 14:59:09,195
1755694749.882258,20 Aug 2025 at 14:59:09,213
1755694749.882258,20 Aug 2025 at 14:59:09,229
1755694749.882258,20 Aug 2025 at 14:59:09,238
1755694749.882258,20 Aug 2025 at 14:59:09,247
1755694749.882258,20 Aug 2025 at 14:59:09,279
1755694749.882258,20 Aug 2025 at 14:59:09,313
1755694749.882258,20 Aug 2025 at 14:59:09,304
1755694749.882258,20 Aug 2025 at 14:59:09,270
1755694749.882258,20 Aug 2025 at 14:59:09,261
1755694750.481658,20 Aug 2025 at 14:59:10,265
1755694750.481658,20 Aug 2025 at 14:59:10,240
1755694750.481658,20 Aug 2025 at 14:59:10,202
1755694750.481658,20 Aug 2025 at 14:59:10,158
1755694750.481658,20 Aug 2025 at 14:59:10,90
1755694750.481658,20 Aug 2025 at 14:59:10,31
1755694750.481658,20 Aug 2025 at 14:59:10,18
1755694750.481658,20 Aug 2025 at 14:59:10,0
1755694750.481658,20 Aug 2025 at 14:59:10,-40
1755694750.481658,20 Aug 2025 at 14:59:10,-45
1755694750.481658,20 Aug 2025 at 14:59:10,-36
1755694750.481658,20 Aug 2025 at 14:59:10,-56
1755694750.481658,20 Aug 2025 at 14:59:10,-88
1755694750.481658,20 Aug 2025 at 14:59:10,-81
1755694750.481658,20 Aug 2025 at 14:59:10,-49
1755694750.481658,20 Aug 2025 at 14:59:10,-47
1755694750.481658,20 Aug 2025 at 14:59:10,-59
1755694750.481658,20 Aug 2025 at 14:59:10,-47
1755694750.481658,20 Aug 2025 at 14:59:10,-47
1755694750.481658,20 Aug 2025 at 14:59:10,-70
1755694750.481658,20 Aug 2025 at 14:59:10,-77
1755694750.481658,20 Aug 2025 at 14:59:10,-59
1755694750.481658,20 Aug 2025 at 14:59:10,-49
1755694750.481658,20 Aug 2025 at 14:59:10,-45
1755694750.481658,20 Aug 2025 at 14:59:10,-31
1755694750.481658,20 Aug 2025 at 14:59:10,-31
1755694750.481658,20 Aug 2025 at 14:59:10,-29
1755694750.481658,20 Aug 2025 at 14:59:10,-2
1755694750.481658,20 Aug 2025 at 14:59:10,-2
1755694750.481658,20 Aug 2025 at 14:59:10,-27
1755694750.481658,20 Aug 2025 at 14:59:10,-34
1755694750.481658,20 Aug 2025 at 14:59:10,-24
1755694750.481658,20 Aug 2025 at 14:59:10,-34
1755694750.481658,20 Aug 2025 at 14:59:10,-34
1755694750.481658,20 Aug 2025 at 14:59:10,-29
1755694750.481658,20 Aug 2025 at 14:59:10,-49
1755694750.481658,20 Aug 2025 at 14:59:10,-70
1755694750.481658,20 Aug 2025 at 14:59:10,-65
1755694750.481658,20 Aug 2025 at 14:59:10,-65
1755694750.481658,20 Aug 2025 at 14:59:10,-74
1755694750.481658,20 Aug 2025 at 14:59:10,-79
1755694750.481658,20 Aug 2025 at 14:59:10,-81
1755694750.481658,20 Aug 2025 at 14:59:10,-81
1755694750.481658,20 Aug 2025 at 14:59:10,-79
1755694750.481658,20 Aug 2025 at 14:59:10,-88
1755694750.481658,20 Aug 2025 at 14:59:10,-81
1755694750.481658,20 Aug 2025 at 14:59:10,-65
1755694750.481658,20 Aug 2025 at 14:59:10,-90
1755694750.481658,20 Aug 2025 at 14:59:10,-115
1755694750.481658,20 Aug 2025 at 14:59:10,-102
1755694750.481658,20 Aug 2025 at 14:59:10,-90
1755694750.481658,20 Aug 2025 at 14:59:10,-106
1755694750.481658,20 Aug 2025 at 14:59:10,-113
1755694750.481658,20 Aug 2025 at 14:59:10,-97
1755694750.481658,20 Aug 2025 at 14:59:10,-88
1755694750.481658,20 Aug 2025 at 14:59:10,-86
1755694750.481658,20 Aug 2025 at 14:59:10,-68
